user_id,age,gender,location,income_level,favorite_categories,preferred_brands,price_sensitivity,avg_rating_given,purchase_frequency
595,60,F,tier1,medium,"[""TSG Breeze Printed Women's Round Neck Multicolor..."", 'Home & Kitchen', 'JUSF2 Black Color Hair Band (Multicolor)']","['Stallion Barware', 'OTC', 'Libas', 'STYLE CLUES FASHION']",medium,2.9680738608072788,low
596,48,F,metro,low,"[""The Cotton Company Solid Women's Polo Neck Pink ..."", ""e-Fresh Boy's Brief (Pack of 5)""]","['Panit', 'Bms Lifestyle', 'Hand to Hearts']",high,5.0,low
597,63,F,metro,low,"[""Little Stars Girl's A-line Multicolor Dress""]",['SENECIO'],high,4.259770484550831,high
598,26,M,tier3,high,"['Amita Home Furnishing Cotton Printed Single Beds...', 'THERISE MD0005 Wired Headset (Pink)']","['Khanna Jupiter', 'Hommate', 'V-Luma', 'Nimfill', 'ATV']",low,4.33951940483284,medium
599,33,F,tier3,medium,"[""killys Men's Solid No Show Socks""]","['Polyfibre', 'Crocs', 'eCraftIndia', 'B-Fashionable']",medium,3.798723258342923,medium
600,50,M,tier2,high,"[""Attitude Printed Women's Round Neck Black T-Shirt"", 'Food & Nutrition']","['NEWGEN TECH', 'Jovan', 'VRTYA', 'Trak N Tell']",low,3.703661851343622,medium
601,54,F,metro,medium,"[""Noor Embroidered Women's Straight Kurta"", ""Clovia Women's Full Coverage Bra"", 'Corcepts Universal Tablet HD Ultra Clear Transpa...']","['Salon Tech', 'Remix', 'Xupply']",medium,2.9470382361525944,medium
602,60,F,tier3,low,"[""Starsy Printed Women's Round Neck Black T-Shirt"", 'Health & Personal Care Appliances']","['Home Genie', 'AaliyaB', 'SAJNA CELEBRATIONS']",high,3.540794907273342,medium
603,57,M,tier1,high,['Toys & School Supplies'],['APS'],low,4.815371930409082,low
604,31,M,tier2,medium,['Amita Home Furnishing Cotton Floral Single Bedsh...'],"['Sun Sports', 'Invogue Art', 'Edimax']",medium,4.349894227091605,high
605,49,M,metro,medium,['Pia International 10X70X70 WITH ZOOM SAKURA Bino...'],"['JLT', 'Woven Terry', 'Raymond Home', 'IFROGZ', 'American-Elm']",medium,3.389270769844228,medium
606,55,M,tier1,medium,"[""piftif Women's Sports Bra""]","['Smart Power', 'Alysa', 'Xenio', 'Softarts']",medium,3.7658982166092922,medium
607,45,F,tier1,high,['clickforsign Sound horn Before entering Emergenc...'],['Satzuma'],low,4.219945194246433,low
608,60,M,tier2,medium,['Glacier Running Shoes'],"['MK', 'Darvesh', 'D-Link', 'Fns']",medium,2.420314802236069,low
609,23,F,metro,high,"['Prime Printed 8 Seater Table Cover (Multicolor, ...', 'Computers', ""Oly Two Fit Fit Women's Black Jeans""]","['Sunita Fashion', 'Lamika Creations', 'SportsHouse', 'Redex', 'Gifts By Meeta']",low,3.7605641668977574,medium
610,50,F,tier1,medium,['Health & Personal Care Appliances'],['Wipro'],medium,3.7513863214101497,low
611,41,F,tier2,high,"['Automation & Robotics', 'FEET FLOW Women Flats', ""Threads & Pals Full Sleeve Printed, Solid Men's ...""]","['Pretty Women', 'ZEVA', 'DANR']",low,4.273024282927747,low
612,52,F,tier2,high,['Pens & Stationery'],"['Ira Soleil', 'DARPAN']",low,3.6400398869929305,low
613,54,F,tier1,medium,"['Rasav Jewels Yellow Gold Diamond 18 K Ring', ""Pazel Slim Fit Men's Jeans"", 'SJ Comet Zoom DPSI Binoculars (30 mm, Black)']","['WRITEFLO', 'Himalayan Sutra', 'Devinez']",medium,2.9948292285717866,high
614,26,M,tier3,medium,"['Pia International 10X70X70 WITH ZOOM SAKURA Bino...', ""E'Hiose Girl's Leggings (Pack of 6)"", 'Dressberry Orange Synthetic  Clutch']","['Lady Stark', 'IskiUski', 'INDIANO']",medium,3.3395951736706144,low
615,20,M,tier2,medium,['Clovia Lingerie Set'],['BUTTERFILES'],medium,4.016462948124508,medium
616,37,F,metro,low,['GM Power mate 4 Strip Surge Protector (White)'],[],high,2.182828884527816,low
617,42,F,tier1,medium,"[""RajeshFashion Women's Leggings"", 'Zikrak Exim Women Wedges']","['Linzina', 'Van Don', 'womaniya', 'Black Multi', 'GOLDEN GIRL']",medium,3.383170954650624,low
618,34,F,tier2,low,"['SMART TRADERS Women Flats', 'Bengal Blooms Rose Artificial Plant  with Pot (3...', 'Mast & Harbour Black Synthetic  Clutch']","['Gifts By Meeta', 'Fashblush']",high,4.808431538953896,low
619,25,M,tier2,medium,"[""Vitamins Solid Baby Girl's Basic Shorts""]",['SkyWheels'],medium,4.790093347579592,high
620,23,F,metro,low,"['Gking Hand Stiched Steering Cover For Maruti Ert...', 'V&G Professional HD-37 Hair Dryer (Red)', 'Just Wow Women Flats']","['ATHENA', 'Ruby']",high,2.9718270942177436,high
621,25,F,tier2,medium,"['REMSON INDIA Women Flats', ""UFO Full Sleeve Solid Girl's Jacket"", ""Vishudh Printed Women's Anarkali Kurta""]",['Ninety One Degree'],medium,3.0094065795121963,low
622,35,M,metro,high,"['The Crazy Me 1 Compartments Eco-Friendly leather...', ""Nine Maternity Wear Women's Fit and Flare Dress"", 'Just Wow Women Flats']","['Skanders', 'Linksys']",low,3.2780075321534996,low
623,37,M,tier3,medium,['JUSF2 Black Color Hair Band (Multicolor)'],"['Scomp', 'Neo strike', 'Hadwin']",medium,2.913033805971526,high
624,47,M,tier2,low,"[""GALLOWAY skinny Fit Women's Jeans"", 'Automotive', ""fourgee Slim Fit Boy's Black Jeans""]","['GAJ IMPEX', 'Laviva', 'ARMOIRE']",high,2.70780370936708,medium
625,62,F,tier1,low,"['Home Furnishing', ""Oly Two Fit Fit Women's Black Jeans"", ""UFO Full Sleeve Solid Girl's Jacket""]",[],high,2.3921547822040736,medium
626,64,M,tier1,low,"['Cellbazaar Blackberry 8520 WHITE LCD LCD (YIT-562)', 'SJ Comet Zoom DPSI Binoculars (30 mm, Black)', ""Legmark Slim Fit Women's Blue Jeans""]",[],high,2.5651657393547667,medium
627,34,M,tier3,medium,"['Pens & Stationery', 'Furniture']","['Blanket Zone', 'QP360', 'CREEDS', 'DC Universe']",medium,3.7820880508882575,medium
628,24,F,metro,high,"['V&G Professional HD-37 Hair Dryer (Red)', 'Mast & Harbour Gold Synthetic  Clutch', 'Firangi Cotton, Polyester Free Floor Mat Firangi...']","['Kapa', 'Avita', 'Olvin', 'Trigcars', 'Artifa']",low,3.036521903269229,medium
629,20,F,metro,high,"['K&P Lord Ganesha Large 03 Showpiece  -  19 cm (P...', 'OEM 170774 Bike Side Stand', 'classyworld Brass Cufflink (Silver-01)']","['Normal Fit', 'Reinforce', 'Urban Diseno', 'Dark Blue', 'Techno TrendZ']",low,5.0,medium
630,62,M,tier3,medium,"['Anuradha Art Stylish Hair Clip (Blue)', ""ANASAZI Casual 3/4 Sleeve Solid Women's Top""]","['Accessoreez', 'Texco', 'Decon']",medium,3.0600807928719007,low
631,42,M,tier3,low,"[""LGRL Women's Leggings"", ""UFO Full Sleeve Solid Girl's Jacket"", 'Sugandh Vatika 24 Natural Masala, Sandal Incense...']",[],high,3.374470006418762,high
632,30,F,tier3,medium,"['Olvin Rectangular Sunglasses', 'NEWGEN TECH EO-HS3303 179 Wired Headset (White)', 'Cameras & Accessories']","['Aara Arts', 'Riana', 'Cotton World', 'Hemden', 'Quartz']",medium,2.1840615653438675,low
633,61,M,tier1,high,"['Frabjous German silver Rings For Women Alloy Zir...', 'classyworld Brass Cufflink (Silver-01)', 'Baby Care']","['Kishore Dresses', 'Predator', 'Tradeyard impex', 'Bms Lifestyle']",low,3.5737070412169127,medium
634,53,F,metro,high,"[""Vitamins Solid Baby Girl's Basic Shorts"", 'Taurus Black & white Lace Up']",[],low,3.8059585180325417,low
635,40,F,tier2,medium,"['Home Furnishing', 'Taurus Black & white Lace Up', ""Miss Wow Slim Fit Women's Blue Jeans""]",['Inspired Livingg'],medium,3.4301658357791722,high
636,27,M,tier3,medium,"['Food & Nutrition', 'THERISE MD0005 Wired Headset (Pink)', 'Autoplus M AP15 Arm Sleeve (Black)']",[],medium,3.442480365880098,medium
637,32,F,tier1,medium,"[""Starsy Printed Women's Round Neck Black T-Shirt"", ""Spa Culture Fit Fit Women's Black Jeans""]","['First Choice', 'YugshaJewels', 'Lotusa', 'Bio Kid', 'Urban Diseno']",medium,4.333521449384543,medium
638,23,F,tier1,high,"[""Vitamins Solid Baby Girl's Basic Shorts"", 'Adidas IND PRO THI GUA Thigh Guard (White, Blue,...', 'Gaming']","['craftland', 'Deep Maroon', 'Ahuja', 'Kiya Trends']",low,4.727593310261227,medium
639,43,F,tier3,low,"['Dilan Jewels Alloy Zircon 18K Yellow Gold Bangle...', 'Pu-Good Women Flats', 'INKT INKT A5 Wiro Notebook A5 Notebook Ring Boun...']",['Indian Heritage'],high,4.264919716099481,high
640,55,M,tier2,medium,"[""TIMBERLAKE Slim Fit Fit Women's Brown Jeans""]","['Vitalwalls', 'rainfun', 'Zobello', 'youniqueshop']",medium,3.1528117148964045,medium
641,40,F,metro,medium,['Dressberry Orange Synthetic  Clutch'],['ASIAN'],medium,4.024774518685795,medium
642,41,M,tier1,low,"['Speedwav 216552 Manual Rear View Mirror (Right, ...', 'classyworld Brass Cufflink (Silver-01)', 'Pia International 10X70X70 WITH ZOOM SAKURA Bino...']","['Deziworkz', 'oxford', 'Parth Collection']",high,3.7058421581090832,medium
643,61,F,tier2,medium,"['Linzina Fashions LIN-HOSS-1.5 Faucet Set', 'Koie  Battery - For Samsung 7562 Premium Quality...']","['Viari', 'Orientel', 'Wildcraft', 'Jutecentral', 'Elephant']",medium,5.0,low
644,64,M,tier2,low,"['Eyewear', 'SHOPOJ Multicolor Paper Sky Lantern (80 cm X 34 ...']","['69th Avenue', 'Shree Creation', 'Utsav Handicraft', 'Sonaxo']",high,3.670063687018731,low
645,52,M,tier1,medium,"['Bags, Wallets & Belts', ""Indistar Self Design Viscose Women's Stole""]","['Recrafto', 'King Traders', 'Mickey And Friends', 'Royal Canin']",medium,4.033370791591513,medium
646,64,F,tier3,medium,['Frabjous German silver Rings For Women Alloy Zir...'],"['Njoy', 'Fashion Plus']",medium,4.12453498388019,medium
647,59,F,tier2,medium,"['clickforsign Sound horn Before entering Emergenc...', ""HANS Men's Crew Length Socks""]","['Maple', 'Amazing India', 'Dernier Wear', 'Alobha']",medium,3.399434524641277,low
648,35,F,tier2,medium,"[""Be 13 Printed Boy's Round Neck T-Shirt (Pack of 2)""]","['Hitway', 'Odoky', 'Ravetech', 'RONAKSILK']",medium,3.2000640963142244,high
649,33,F,tier3,medium,"[""Threads & Pals Full Sleeve Printed, Solid Men's ..."", 'Mobiles & Accessories', 'Himmlisch 20503 Car Bottle Holder (Plastic)']",['GOLDEN GLOBE'],medium,4.135371867340298,low
650,46,F,metro,low,['Dremel 2615.023.132 Plastic Friction Work Bench ...'],"['Amit Carpet', 'CHOCOBERRY', 'Caffeine', 'Forty Creek']",high,3.3948938642693833,medium
651,54,M,tier1,low,"['BuildTrack PIR Wireless Motion Sensor - One Swit...', ""tadd Men's, Women's Ankle Length Socks""]","['Tom and Jerry', 'Jazz Eyewears', 'JK Import', 'Lip Rageous']",high,2.9294949262920014,high
652,35,F,tier2,high,['Mast & Harbour Gold Synthetic  Clutch'],[],low,3.5641263902557077,medium
653,53,F,tier3,medium,"['Computers', 'Eternal Gandhi Super Series Crystal Paper Weight...']","['MSC Shuangmin', 'Kiya Trends', 'Kuhuk', 'Fashion Craft']",medium,3.3592465089541266,medium
654,64,M,tier1,low,"['Koie  Battery - For Samsung 7562 Premium Quality...', ""Clovia Women's T-Shirt Bra"", 'Amita Home Furnishing Cotton Printed Single Beds...']","['My Little Lambs', 'SLS', 'Swag India', 'raju purse collection']",high,3.977450453895847,low
655,20,F,tier3,medium,"[""SUPERMOD Men's Brief""]",[],medium,4.597546919817162,low
656,27,F,tier1,low,"['Home Decor & Festive Needs', ""Vinenzia Printed Winter Men's Gloves"", 'Impala Alloy Cufflink (White)']",['GB Jewellery'],high,2.90134347097493,high
657,55,M,tier1,medium,"['Speedwav 216456 Manual Rear View Mirror (Right, ...', ""Selfcare Women's Thong Panty (Pack of 3)""]",[],medium,3.466843355419416,medium
658,24,F,tier3,medium,"[""SMART DENIM Solid Women's White Denim Shorts"", ""Noor Embroidered Women's Straight Kurta"", 'Knight Ace Kraasa Sports Running Shoes, Cycling ...']",[],medium,2.6977721668524204,high
659,27,M,tier1,medium,"['Olvin Wayfarer Sunglasses', ""LGRL Women's Leggings"", 'SMART TRADERS Women Flats']",[],medium,4.105454234401099,medium
660,36,M,metro,low,"[""E'Hiose Girl's Leggings (Pack of 6)""]",[],high,3.5099144157340545,high
661,21,F,tier1,medium,"['Baby Care', ""run of luck Solid Women's Round Neck Dark Blue T..."", ""Viral Girl Women's Full Coverage Bra""]","['Vps', 'Tiara Gems', 'Value Bay']",medium,2.7966295451971135,medium
662,41,M,metro,medium,"['Koie  Battery - For Samsung 7562 Premium Quality...', 'COIRFIT Single Coir Mattress']","['AntiqueShop', 'KKD', 'Aerosoft', 'Airwind']",medium,4.223784061538776,low
663,43,M,tier2,medium,"[""Laser X Checkered Men's Boxer (Pack of 4)"", ""Clovia Women's Plunge Bra""]",[],medium,3.2148572873530887,low
664,21,F,metro,medium,"[""EASIES Solid Single Breasted Casual Men's Blazer"", 'Home & Kitchen']",[],medium,2.1892884588839463,medium
665,53,F,tier3,medium,['Bengal Blooms Rose Artificial Plant  with Pot (3...'],"['Sigmatech', 'L Oreal', 'jay fashion', 'Saar', 'Belkin']",medium,3.890815136924263,medium
666,54,M,tier3,high,"['Zevrr Sterling Silver Swarovski Zirconia Platinu...', 'Naaz 2 in 1 Paper Quilling Board Game']","['Download Apparel', 'MA Design Hut', 'ZORDEN', 'Atithee']",low,3.4682896937503855,medium
667,22,F,metro,medium,"['Treppe Bellies', ""BLM Casual Printed Women's Kurti"", ""Nine Maternity Wear Women's Fit and Flare Dress""]","['Anshuhandicrafts', 'Unique Collections', 'Hot Pink', 'Pakshal Premium', 'SafeAnBTouch']",medium,3.84030576890544,medium
668,25,M,tier3,medium,"['Naaz 2 in 1 Paper Quilling Board Game', 'clickforsign Avoid Contanimation Wash your Hands...']",[],medium,3.644264626542376,low
669,56,F,tier1,high,"[""HANS Men's Crew Length Socks"", 'Speedwav 216456 Manual Rear View Mirror (Right, ...']",['ColorPlus'],low,3.008645875326586,low
670,27,F,tier3,low,"['SJ Barstel 56m / 1000m Binoculars (30 mm, Black)', 'Dremel 2615.023.132 Plastic Friction Work Bench ...']","['Ortel', 'Mennenni Life Sciences']",high,3.831288915983138,medium
671,62,F,metro,low,"['Home Decor & Festive Needs', 'Kraft Seeds Thyme Herbs Seed (200 per packet)']","['NELL', 'Phototech']",high,2.8514475051609174,low
672,29,F,tier2,medium,['Wearable Smart Devices'],"['Abqa Hydrabadi Bangle', 'Sparx']",medium,3.5596066434670948,medium
673,30,M,tier2,medium,"[""SMART DENIM Solid Women's White Denim Shorts""]",['Advika'],medium,4.1449695525122054,medium
674,25,M,tier3,medium,"[""Camey Men's Quarter Length Socks""]","['Kamakhya Jewels', 'Iwonder', 'Elegance', 'Vivre Jewels', 'OceaN']",medium,2.9192191851409524,low
675,32,F,tier3,medium,"['Taurus Black & white Lace Up', 'Urban Girl Foundation Brush (Pack of 7)']","['HIMGIRI', 'Sona', 'Valentine', 'Airplus']",medium,2.5006008892482217,medium
676,53,M,tier2,low,['BuildTrack PIR Wireless Motion Sensor - One Swit...'],"['Calico Critters', 'Dress Villa']",high,2.191932059861381,medium
677,32,M,tier3,medium,"['K&P Dr.Ambedkar Large 04 Showpiece  -  19 cm (Po...', 'D&D Women Flats']","['Jewelina Gems', 'Hand Art', 'Ditya', 'Future Tech']",medium,3.675240613517829,medium
678,62,M,tier3,low,"['Prime Printed 8 Seater Table Cover (Multicolor, ...', ""piftif Women's Sports Bra"", 'Footwear']","['Pedrini', 'Enerzy', 'Fashion Fusion', 'FURNXT']",high,3.935824850156907,medium
679,53,F,tier1,medium,"[""E'Hiose Girl's Leggings (Pack of 6)"", ""Starsy Printed Women's Round Neck Black T-Shirt""]","['UFC Mart', 'CASEDEAL', 'Silkworm', 'ShwetaInternational', 'JQR']",medium,4.164466770725811,low
680,25,F,tier1,low,['Koie  Battery - For Samsung 7562 Premium Quality...'],['REDMOMD'],high,2.8715936183459365,low
681,19,M,tier3,medium,"['COIRFIT Single Coir Mattress', 'Baby Care', ""MASARA Solid Women's Straight Kurta""]","['TRENDnet', 'Hot Muggs', 'Wi Retail', 'e-Fresh', 'Portia']",medium,4.150638805241059,low
682,33,F,metro,high,"['Autoplus M AP15 Arm Sleeve (Black)', 'Joyra Heart Sterling Silver Swarovski Crystal, S...', 'Siyas Collection Lac Cubic Zirconia Bangle Set (...']",['Love Baby'],low,3.2195508101234096,low
683,41,M,metro,medium,"['Wearable Smart Devices', ""Vinenzia Printed Winter Men's Gloves"", 'Sonaxo Men Running Shoes']","['ORKA', 'Star Wars', 'Omic', 'iBall', 'Good Way']",medium,5.0,low
684,37,F,tier2,high,"[""Legmark Slim Fit Women's Light Blue Jeans"", ""TSG Breeze Printed Women's Round Neck Multicolor...""]",[],low,4.106351054041559,medium
685,36,M,tier1,low,"[""Sisel Printed Poly Cotton Women's Stole"", ""piftif Women's Sports Bra""]","['MB', 'PALSUN WEARS']",high,2.126883011214879,medium
686,54,M,metro,low,"['Adidas IND PRO THI GUA Thigh Guard (White, Blue,...', 'Zikrak Exim Women Wedges', 'Speedwav 186136 Manual Rear View Mirror (Right, ...']","['Lovehome', 'Pu-Good', 'Madhavs']",high,3.3384139297948607,high
687,56,M,tier2,low,"['Autoplus M AP18 Arm Sleeve (Black)', 'Home & Kitchen']",[],high,4.047463946467334,low
688,35,F,tier3,medium,"['Boreal Roller Brush', 'Srajanaa sr114 Travel Shaving Kit (Black)']","['Fourwalls', 'Damemoda', 'Tirupati']",medium,2.4731693501813963,high
689,28,F,tier3,low,"['The Crazy Me 1 Compartments Eco-Friendly leather...', 'Jewellery', ""kem Flow Gold skinny Fit Baby Girl's Blue Jeans""]",['Allure Auto'],high,4.830066191806236,medium
690,20,M,tier2,low,"[""Vishudh Printed Women's Anarkali Kurta"", 'Mast & Harbour Gold Synthetic  Clutch', 'Skayvon SUBMERSIBBLE THREE PHASE PUMP CONTROLLER...']",['Jss Exports'],high,2.495352638870145,high
691,24,M,tier1,medium,"[""EASIES Solid Single Breasted Casual Men's Blazer"", 'Asics Gel-Kayano 22 Running Shoes', 'Skayvon SUMMERSIBLE SINGLE PHASE PUMP CONTROLLER...']","['The Craftz', 'Aamore Decor']",medium,3.797136147519715,high
692,61,F,tier2,high,"['Clickforsign Vehicles parked Illegally will be t...', 'Corcepts Universal Tablet HD Ultra Clear Transpa...', 'BuildTrack PIR Wireless Motion Sensor - One Swit...']","['FURNXT', 'Ira Soleil', 'Calvin Klein', 'Sunvalley']",low,4.633204645178449,medium
693,41,M,tier3,medium,"['Speedwav 216552 Manual Rear View Mirror (Right, ...', ""Spa Culture Fit Fit Women's Black Jeans""]","['GEMKOLABWELL', 'Piedpaper', 'Urthn', 'BLM']",medium,3.5659893013137745,medium
694,41,F,tier3,high,"['Glacier Running Shoes', 'Bengal Blooms Rose Artificial Plant  with Pot (3...']","['eSms', 'Jelly8', 'Huawei']",low,2.9332647398964737,medium
695,54,M,tier3,medium,"['Anuradha Art Stylish Hair Clip (Blue)', 'Kraft Seeds Dill Herb Seed (50 per packet)', ""Pazel Slim Fit Men's Jeans""]","['Shagun', 'Zeneme', 'Sun Sports']",medium,3.6598639224883556,high
696,20,M,tier1,medium,"['Firangi Cotton, Polyester Free Floor Mat Firangi...']","['ABEEZ', 'Woly', 'Hunter', ""Vala'S"", 'Plush']",medium,2.973109685014747,high
697,35,F,tier3,medium,"['REMSON INDIA Women Flats', ""soie Fashion Women's Sports Bra""]","['Klaur Melbourne', 'MYRA', 'SRK GROUPS', 'Tryfa', '3a Autocare']",medium,3.1201753500922544,low
698,33,M,metro,medium,"[""Libas Printed Women's A-line Kurta"", ""United Colors of Benetton Girl's Trousers"", ""UFO Full Sleeve Solid Girl's Jacket""]","['Crafty Hands', 'Com-Paint', 'Kushies baby', 'Remax', 'Broche']",medium,3.0395606085208215,medium
699,61,F,tier1,medium,"['Ocean GP/Pyramid Glass (300 ml, Clear, Pack of 12)', 'Olvin Rectangular Sunglasses', 'Zikrak Exim Women Wedges']","['Wishkey', ""Bull's Eye""]",medium,3.358214138078419,medium
700,56,M,metro,high,"['Naaz 2 in 1 Paper Quilling Board Game', ""Breakbounce Men's Vest""]",[],low,3.842042152535489,low
701,24,M,tier1,low,"['Mast & Harbour Black Synthetic  Clutch', 'Naaz Dart game Board Game']","['Sharleez', 'FIla']",high,3.7028103670937025,medium
702,44,F,tier2,high,"['SMART TRADERS Women Wedges', 'Kraft Seeds Dill Herb Seed (50 per packet)']","['Kanvin', 'Vglit', 'Pruto']",low,3.88680516598941,medium
703,50,M,metro,low,"['Autoplus M AP18 Arm Sleeve (Black)', 'SJ Barstel 56m / 1000m Binoculars (30 mm, Black)', 'Areon Luxurious Fragrance Long Lasting Car,Home,...']",[],high,3.832315539738629,low
704,32,M,tier2,low,"['COIRFIT Single Coir Mattress', 'Kraft Seeds Dill Herb Seed (50 per packet)']","['OM SHIVAKRITI', 'dgold', 'Chap Ice', 'Sunvi']",high,3.546561139439721,low
705,61,M,metro,medium,"['Wellon Fittings set (16 pieces) for RO Water Pur...', 'Lucky Thailand GL/ LG30 Glass (300 ml, Clear, Pa...']","['Flazee Home Trends', 'BM BELMONTE']",medium,3.0915522672340146,medium
706,42,F,tier1,high,"[""Threads & Pals Full Sleeve Printed, Solid Men's ...""]",['Pakiza Design'],low,3.135971368619863,low
707,24,F,tier2,high,"['Frabjous German silver Rings For Women Alloy Zir...', 'NEWGEN TECH EO-HS3303 179 Wired Headset (White)', 'Dressberry Green Synthetic  Clutch']","['JEWELIZER', 'KHUSHI HANDICRAFTS', 'Vizio']",low,4.543228026663927,low
708,49,F,metro,medium,"['AutoKraftZ Optimum Locking Device For Bajaj Puls...', ""SUPERMOD Men's Brief"", ""Spa Culture Fit Fit Women's Black Jeans""]","['X-Doria', 'Celebrity', 'NITGEN']",medium,4.033323103406699,medium
709,41,M,tier1,medium,"['Wearable Smart Devices', 'Himmlisch 20503 Car Bottle Holder (Plastic)', ""Yo Baby Girl's Trousers""]",[],medium,3.4788959803708415,high
710,18,F,tier1,high,"[""SMART DENIM Solid Women's White Denim Shorts""]",[],low,3.1163158407106857,low
711,22,F,tier3,medium,"[""Sisel Printed Poly Cotton Women's Stole"", 'Prime Printed 8 Seater Table Cover (Multicolor, ...', 'INKT INKT A5 Wiro Notebook A5 Notebook Ring Boun...']","['KAROZ', 'Black Butterfly']",medium,3.329159580836592,medium
712,44,F,metro,medium,"['SHOPOJ Yellow Paper Sky Lantern (80 cm X 34 cm, ...']","['Riana', 'Eureka']",medium,2.4959701728109804,high
713,56,M,metro,high,['Klaur Melbourne Bellies'],[],low,2.7501325610481784,low
714,20,F,metro,low,"[""Ruhi's Creations Cotton Cartoon King sized Doubl..."", 'Autoplus M AP18 Arm Sleeve (Black)']","['Knot in Love', 'Crunchy Fashion']",high,4.470150716049831,low
715,43,M,metro,medium,"['Anuradha Art Stylish Hair Clip (Blue)', 'Jazz Eyewears Over-sized Sunglasses']",['Bainsons'],medium,4.181088571447004,low
716,41,F,metro,high,['BALAJI EXPORTS Bottled Wine Cooler (9 Bottles)'],[],low,3.0059295550198013,medium
717,33,F,tier3,high,"['Food & Nutrition', 'Prime Printed 8 Seater Table Cover (Multicolor, ...', 'Kraft Seeds Thyme Herbs Seed (200 per packet)']","['INAYA', 'Celebrity']",low,3.660807736220554,medium
718,61,M,tier2,low,"[""Oly Two Fit Fit Women's Dark Blue Jeans"", ""Vishudh Printed Women's Anarkali Kurta""]","['Femme Couture', ""Zaffre's"", 'OMS ZONE']",high,2.5666473663685423,low
719,22,M,tier3,medium,"['Wellon Fittings set (16 pieces) for RO Water Pur...', 'Olvin Oval Sunglasses']","['adidas', 'Pearls India', 'Kirati', 'Intex', 'GOGLE SOURCING']",medium,3.0215525886391705,medium
720,54,M,metro,high,"[""Legmark Slim Fit Women's Blue Jeans"", 'Dressberry Orange Synthetic  Clutch']",[],low,4.117221792180664,low
721,54,M,metro,medium,"[""United Colors of Benetton Girl's Trousers"", ""883 Police Full Sleeve Solid Men's Jacket""]","['Xtandard', 'JDX', 'Ovente']",medium,4.402962552668302,low
722,39,F,tier2,low,"[""Be 13 Printed Boy's Round Neck T-Shirt (Pack of 2)"", 'Cameras & Accessories']",['AMY'],high,4.387771277998617,high
723,24,M,metro,medium,"['Firangi Cotton, Polyester Free Floor Mat Firangi...']","['Agnihotra Creations', 'Crocs', 'Allure', 'Khanna Jupiter']",medium,4.539519544551425,medium
724,46,M,metro,low,"['Wearable Smart Devices', 'COIRFIT Single Coir Mattress']","['Corona', 'Exotica']",high,3.8781037138876604,low
725,49,F,tier2,medium,"['Shonaya Printed Bhagalpuri Art Silk Sari', 'Sonaxo Men Running Shoes']",[],medium,3.0031025715825233,medium
726,37,M,tier3,medium,['Amita Home Furnishing Cotton Floral Single Bedsh...'],"['Caratcents', 'KHUSHI HANDICRAFTS', 'Sona', 'Mobilecops', 'SYON']",medium,4.330310746514742,medium
727,42,F,tier3,medium,"['Speedwav 216552 Manual Rear View Mirror (Right, ...']",[],medium,2.9748914194873612,medium
728,54,M,metro,high,"[""United Colors of Benetton Girl's Trousers"", 'Pout Brass Bangle', 'Olvin Rectangular Sunglasses']","['Decot Paradise', 'C Kreul']",low,4.290636531341963,high
729,56,F,tier1,low,['Urban Girl Foundation Brush (Pack of 7)'],"['Rajlaxmi', 'SKIDLERS', 'Coash', 'Welhouse']",high,3.4704551349222648,medium
730,53,M,tier3,high,"[""United Colors of Benetton Girl's Trousers""]",['FemNmas'],low,1.8847803686812945,medium
731,56,F,metro,medium,"[""United Colors of Benetton Girl's Trousers"", 'Eternal Gandhi Super Series Crystal Paper Weight...']","['Yuuup', 'red', 'SR Crafts', 'Suave', 'Tiedribbons']",medium,3.910502055553853,low
732,32,M,tier1,medium,"['V&G Professional HD-37 Hair Dryer (Red)', ""e-Fresh Baby Boy's Brief (Pack of 10)""]","['Outgear', 'Memore', 'Xerobic', 'Eastman']",medium,3.63507760620952,medium
733,60,F,metro,medium,['Olvin Wayfarer Sunglasses'],"['Platinum', 'Texlon', 'reckonon']",medium,4.030276096356755,low
734,30,F,tier1,medium,"['Jewellery', 'Dilan Jewels Alloy Zircon 18K Yellow Gold Bangle...', 'classyworld Brass Cufflink (Silver-01)']","['PI ZON', 'Conair']",medium,2.368199105783124,medium
735,59,F,metro,high,"[""883 Police Full Sleeve Solid Men's Jacket"", ""e-Fresh Baby Boy's Brief (Pack of 10)""]","['Accessoreez', 'JOVIFashion', 'LG', 'Zaicus', 'Fresh From Loom']",low,2.912128674256807,medium
736,53,F,tier2,low,"['Naaz Dart game Board Game', ""Libas Printed Women's Anarkali Kurta"", 'Srajanaa sr114 Travel Shaving Kit (Black)']","['ShopSince', 'IndianShelf', 'Roadster']",high,4.467641097058863,medium
737,44,F,metro,medium,"['Prime Printed 8 Seater Table Cover (Multicolor, ...']","['BeYOUtiful', 'TOP Q', 'Zrestha']",medium,3.2136321780300445,medium
738,55,F,tier2,medium,"['Toys & School Supplies', 'Pet Supplies']","['Khadi Herbal', 'V-Luma']",medium,4.4044760512084,medium
739,41,F,tier2,medium,"['Olvin Rectangular Sunglasses', 'INKT INKT A5 Wiro Notebook A5 Notebook Ring Boun...', 'SJ Barstel 56m / 1000m Binoculars (30 mm, Black)']","['Funku Fashion', 'Welwear', 'Playhood', 'zasmina', 'Darvesh']",medium,5.0,low
